Country Name,wikidata:Country,Country ISO3,Year,Indicator Name,Indicator Code,Value
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.9402985074627
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.9402985074627
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.9402985074627
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.9402985074627
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.9402985074627
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.4328358208955
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,16.4179104477612
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,16.4179104477612
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.9253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.910447761194
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.910447761194
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.910447761194
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.4029850746269
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.4029850746269
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.4029850746269
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.4029850746269
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.4029850746269
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.8955223880597
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.8955223880597
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2016,Arable land (% of land area),AG.LND.ARBL.ZS,0.789844838268139
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2015,Arable land (% of land area),AG.LND.ARBL.ZS,0.789844838268139
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2014,Arable land (% of land area),AG.LND.ARBL.ZS,0.789844838268139
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2013,Arable land (% of land area),AG.LND.ARBL.ZS,0.806223504174585
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2012,Arable land (% of land area),AG.LND.ARBL.ZS,0.89235128731987
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2011,Arable land (% of land area),AG.LND.ARBL.ZS,0.894886337466969
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2010,Arable land (% of land area),AG.LND.ARBL.ZS,0.911680930936152
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2009,Arable land (% of land area),AG.LND.ARBL.ZS,0.857142891202654
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2008,Arable land (% of land area),AG.LND.ARBL.ZS,0.857142891202654
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2007,Arable land (% of land area),AG.LND.ARBL.ZS,1.0071942274519
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2006,Arable land (% of land area),AG.LND.ARBL.ZS,0.936599368684106
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2005,Arable land (% of land area),AG.LND.ARBL.ZS,0.957910031363566
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2004,Arable land (% of land area),AG.LND.ARBL.ZS,1.01596512710693
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2003,Arable land (% of land area),AG.LND.ARBL.ZS,0.873362518915236
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2002,Arable land (% of land area),AG.LND.ARBL.ZS,1.48148148148148
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2001,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2000,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1999,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1998,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1997,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1996,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1995,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1994,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1993,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1992,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1991,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1990,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1989,Arable land (% of land area),AG.LND.ARBL.ZS,1.49253731343284
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1988,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1987,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1986,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1985,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1984,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1983,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1982,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1981,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1980,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1979,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1978,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1977,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1976,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1975,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1974,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1973,Arable land (% of land area),AG.LND.ARBL.ZS,4.47761194029851
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1972,Arable land (% of land area),AG.LND.ARBL.ZS,4.47761194029851
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1971,Arable land (% of land area),AG.LND.ARBL.ZS,2.98507462686567
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1970,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1969,Arable land (% of land area),AG.LND.ARBL.ZS,4.47761194029851
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1968,Arable land (% of land area),AG.LND.ARBL.ZS,4.47761194029851
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1967,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1966,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1965,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1964,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1963,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1962,Arable land (% of land area),AG.LND.ARBL.ZS,5.97014925373134
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1961,Arable land (% of land area),AG.LND.ARBL.ZS,4.47761194029851
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2016,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2015,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2014,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2013,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2012,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2011,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2010,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2009,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2008,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2007,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2006,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2005,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2004,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2003,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2002,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2001,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2000,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1999,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1998,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1997,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1996,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1995,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1994,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1993,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1992,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1991,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1990,Forest area (sq. km),AG.LND.FRST.K2,163.500003814697
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2016,Forest area (% of land area),AG.LND.FRST.ZS,23.0606488428662
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2015,Forest area (% of land area),AG.LND.FRST.ZS,23.0606488428662
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2014,Forest area (% of land area),AG.LND.FRST.ZS,23.0606488428662
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2013,Forest area (% of land area),AG.LND.FRST.ZS,23.1258855547606
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2012,Forest area (% of land area),AG.LND.FRST.ZS,23.1586412674823
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2011,Forest area (% of land area),AG.LND.FRST.ZS,23.2244318566662
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2010,Forest area (% of land area),AG.LND.FRST.ZS,23.2905998464991
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2009,Forest area (% of land area),AG.LND.FRST.ZS,23.3571434020996
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2008,Forest area (% of land area),AG.LND.FRST.ZS,23.3571434020996
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2007,Forest area (% of land area),AG.LND.FRST.ZS,23.5251804049924
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2006,Forest area (% of land area),AG.LND.FRST.ZS,23.5590778414794
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2005,Forest area (% of land area),AG.LND.FRST.ZS,23.7300435694891
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2004,Forest area (% of land area),AG.LND.FRST.ZS,23.7300435694891
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2003,Forest area (% of land area),AG.LND.FRST.ZS,23.7991282500167
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2002,Forest area (% of land area),AG.LND.FRST.ZS,24.2222227873625
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2001,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2000,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1999,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1998,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1997,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1996,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1995,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1994,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1993,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1992,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1991,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1990,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2497
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2018,Land area (sq. km),AG.LND.TOTL.K2,709.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2017,Land area (sq. km),AG.LND.TOTL.K2,709.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2016,Land area (sq. km),AG.LND.TOTL.K2,709.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2015,Land area (sq. km),AG.LND.TOTL.K2,709.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2014,Land area (sq. km),AG.LND.TOTL.K2,709.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2013,Land area (sq. km),AG.LND.TOTL.K2,706.999969482422
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2012,Land area (sq. km),AG.LND.TOTL.K2,705.999984741211
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2011,Land area (sq. km),AG.LND.TOTL.K2,704.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2010,Land area (sq. km),AG.LND.TOTL.K2,701.999969482422
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2009,Land area (sq. km),AG.LND.TOTL.K2,700
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2008,Land area (sq. km),AG.LND.TOTL.K2,700
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2007,Land area (sq. km),AG.LND.TOTL.K2,695
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2006,Land area (sq. km),AG.LND.TOTL.K2,694.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2005,Land area (sq. km),AG.LND.TOTL.K2,689.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2004,Land area (sq. km),AG.LND.TOTL.K2,689.000015258789
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2003,Land area (sq. km),AG.LND.TOTL.K2,686.999969482422
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2002,Land area (sq. km),AG.LND.TOTL.K2,675
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2001,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,2000,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1999,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1998,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1997,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1996,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1995,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1994,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1993,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1992,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1991,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1990,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1989,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1988,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1987,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1986,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1985,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1984,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1983,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1982,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1981,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1980,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1979,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1978,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1977,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1976,Land area (sq. km),AG.LND.TOTL.K2,670
Singapore,https://www.wikidata.org/wiki/Q334,SGP,1975,Land area (sq. km),AG.LND.TOTL.K2,670
